categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Vice - Bar,bar,L'annexe (anciennement Le poste),50.6262054,3.0566297,
Vice - Bar,bar,Bar Au Moulin,50.6205338,3.0675028,
Vice - Bar,bar,Bistro Romain,50.6231657,3.0543245,
Vice - Bar,bar,La Casawaz,50.6235239,3.0494199,
Vice - Bar,bar,Café Tabac des Abattoirs,50.6453413,3.0597989,
Vice - Bar,bar,Lüm Vieux-lille,50.6453784,3.0568024,
Vice - Bar,bar,Barnett’s Lille,50.6466128,3.0572444,
Vice - Bar,bar,The People Lille,50.645613,3.0557619,
Vice - Bar,bar,Café Rabelais,50.6370654,3.0849281,
Vice - Bar,bar,L'arc de triomphe,50.6423004,3.086594,
Vice - Bar,bar,La Courte Échelle,50.628512,3.111553,
Vice - Bar,bar,Le Croisé,50.645565,2.9879395,
Vice - Bar,bar,La Cambuse,50.6434575,3.01198,
Vice - Bar,bar,Le Quartier Libre,50.6439221,3.0504871,
Vice - Bar,bar,Le valmy,50.6283313,3.0617306,
Vice - Tabac,tobacco,Le National,50.6297962,3.0452223,
Vice - Tabac,tobacco,Café Tabac Loto La Mitterie,50.6473068,3.0034079,
Vice - Tabac,tobacco,Mag Presse,50.6293952,3.05425,
Vice - Tabac,tobacco,Le Métro,50.6312855,3.095422,
Vice - Tabac,tobacco,Le Sebasto,50.6295782,3.0588046,
Vice - Tabac,tobacco,La Porte des Postes,50.6191572,3.050898,
Vice - Tabac,tobacco,O'Nargui,50.6202833,3.0514627,
Vice - Tabac,tobacco,Le Carré d'As,50.6283921,3.0170369,
Vice - Tabac,tobacco,Le Flandre,50.621252,3.0354865,
Vice - Tabac,tobacco,La Boutique du Fumeur,50.632884,3.0623363,
Vice - Tabac,tobacco,Tabac Le Marjack,50.6179231,3.0604365,
Vice - CBD Shop,cannabis,Tom & Jazy,50.6297233,3.0555795,
Vice - CBD Shop,cannabis,La Touche Verte,50.6301318,3.0571297,
Vice - CBD Shop,cannabis,Green Beux,50.6304926,3.0600599,
Vice - CBD Shop,cannabis,GreenWay,50.633213,3.0623224,
Vice - CBD Shop,cannabis,CBD 24/7,50.6359216,3.0260013,
Vice - CBD Shop,cannabis,Fox Seeds,50.6322968,3.0509181,
Vice - CBD Shop,cannabis,Tom & Jazy,50.6260308,3.1115069,
Gentrification - Salle Sport,fitness_centre,Domyos,50.617941,3.0833848,
Gentrification - Salle Sport,fitness_centre,"Espace Balzac, salle de musculation",50.6137381,3.049539,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6256814,3.0511378,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6285545,3.0526279,
Gentrification - Salle Sport,fitness_centre,Studio Inspir,50.639934,3.0612199,
Gentrification - Salle Sport,fitness_centre,KeepCool,50.6298566,3.0571453,
Gentrification - Salle Sport,fitness_centre,Les Yogis,50.6309314,3.0585756,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6351666,3.0585779,
Gentrification - Salle Sport,fitness_centre,Form'elles,50.6239522,3.0544305,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6214315,3.0458447,
Gentrification - Salle Sport,fitness_centre,KeepCool,50.6335821,3.0668264,
Gentrification - Salle Sport,fitness_centre,CrossFit Vauban,50.6245169,3.0440297,
Gentrification - Salle Sport,fitness_centre,One,50.6346935,3.0674028,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6347063,3.0830167,
Gentrification - Salle Sport,fitness_centre,La Caserne,50.633257,3.0639787,
Gentrification - Salle Sport,fitness_centre,Fitness Park,50.634159,3.0639922,
Gentrification - Salle Sport,fitness_centre,Atelier de Yoga,50.6303613,3.0571669,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6199053,3.0727644,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.627229,3.0416545,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6343735,3.0196376,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.634836,3.069555,
Gentrification - Salle Sport,fitness_centre,KeepCool,50.6335108,3.067088,
Gentrification - Salle Sport,fitness_centre,Crossfit ALEA,50.6224753,3.08009,
Gentrification - Salle Sport,fitness_centre,Basic-Fit,50.6155978,3.0472255,
Gentrification - Yoga,yoga,Studio Inspir,50.639934,3.0612199,
Gentrification - Yoga,yoga,Les Yogis,50.6309314,3.0585756,
Gentrification - Yoga,yoga,Atelier de Yoga,50.6303613,3.0571669,
Gentrification - Crèche,childcare,Les Petits Chaperons Rouge,50.635701,3.0277174,
Gentrification - Crèche,childcare,Magenta-Fombelle,50.6220141,3.0501484,
Gentrification - Crèche,childcare,Halte-garderie Graines d'Acacias,50.6276585,3.1092108,
Gentrification - Crèche,childcare,People & Baby,50.6387587,3.015684,
Gentrification - Crèche,childcare,La compagnie des familles,50.6287387,3.0464631,
Gentrification - Crèche,childcare,Kribbels,51.2707367,4.7869007,
Gentrification - Crèche,childcare,Les Lutins,50.6305107,3.0514051,
Gentrification - Crèche,childcare,rire et grandir,50.6328351,3.1141887,
Gentrification - Crèche,childcare,micro baby,50.6092123,3.0435052,
Gentrification - Crèche,childcare,'t Pimpeljoentje,51.2722074,4.8785886,
Gentrification - Crèche,childcare,Grandir,50.6258827,3.0461861,
Gentrification - Crèche,childcare,Oh! comme 3 pommes,50.6175808,3.073958,
Gentrification - Crèche,childcare,'t Uiltje 2,51.2597789,4.7994344,
Gentrification - Crèche,childcare,'t Uiltje 1,51.2604796,4.7955288,
Gentrification - Crèche,childcare,Buitenschoolse kinderopvang Toverbol,51.2427671,4.8258657,
Gentrification - Crèche,childcare,Buitenschoolse kinderopvang Min & Max,51.2676852,4.8624176,
Gentrification - Crèche,childcare,Buitenschoolse kinderopvang De Mollies,51.227648,4.8349962,
Gentrification - Crèche,childcare,Buitenschoolse kinderopvang Krakkebol,51.2662188,4.7833965,
Gentrification - Épicerie Fine,deli,L'Estaminet Lillois,50.6386425,3.0575403,
Gentrification - Épicerie Fine,deli,Le Petit Fermier,50.6470926,3.0580251,
Gentrification - Épicerie Fine,deli,La Nature à du génie,50.6303919,3.0572536,
Gentrification - Épicerie Fine,deli,Les Epicentriques,50.6265073,3.0478193,
Gentrification - Épicerie Fine,deli,Merveille d'Asie,50.6267304,3.0483768,
Gentrification - Épicerie Fine,deli,Épicerie Madame,50.6381022,3.0622095,
Gentrification - Épicerie Fine,deli,Comtesse du Barry,50.6376537,3.0620842,
Gentrification - Épicerie Fine,deli,La Belle-Iloise,50.6378689,3.0620221,
Gentrification - Épicerie Fine,deli,Poggio,50.6288844,3.0614787,
Gentrification - Épicerie Fine,deli,La chambre aux confitures,50.6375333,3.0626354,
Gentrification - Épicerie Fine,deli,Oliviers & Co,50.6384678,3.0599804,
Gentrification - Épicerie Fine,deli,La Bottega Mercato,50.6266884,3.0488853,
Gentrification - Épicerie Fine,deli,Le Choix du roy,50.6403739,3.0608718,
Gentrification - Épicerie Fine,deli,La tapasta,50.6266667,3.04902,
Gentrification - Épicerie Fine,deli,Comptoirs de l'Est,50.6314006,3.0591933,
Gentrification - Épicerie Fine,deli,Bruno é Sofia,50.6406233,3.0658173,
Gentrification - Épicerie Fine,deli,Le Comptoir de Calliope,50.6396108,3.0125345,
Gentrification - Épicerie Fine,deli,My Love,50.6275371,3.057965,
Gentrification - Épicerie Fine,deli,La Bottega,50.641462,3.0619352,
Gentrification - Épicerie Fine,deli,Casa Tatti,50.6428434,3.0102219,
Gentrification - Épicerie Fine,deli,Petit Fermier,50.6388127,3.0588435,
Gentrification - Épicerie Fine,deli,Famille Mary,50.6387241,3.0623796,
Gentrification - Épicerie Fine,deli,Cugino,50.6349707,3.0634945,
Gentrification - Épicerie Fine,deli,Le Comptoir du Miel,50.6382484,3.0631689,
Gentrification - Épicerie Fine,deli,Régaléo,50.6398399,3.0579304,
Gentrification - Épicerie Fine,deli,Détail,50.6398542,3.056118,
Gentrification - Torréfacteur,coffee,Méo,50.6401094,3.0189214,
Gentrification - Torréfacteur,coffee,Café Méo 7,50.6364208,3.0632792,
Gentrification - Torréfacteur,coffee,Chido Café,50.6295203,3.0587248,
Gentrification - Torréfacteur,coffee,Nespresso,50.638162,3.0612311,
Gentrification - Torréfacteur,coffee,Cafés Muda,50.6219596,3.0667208,
Gentrification - Torréfacteur,coffee,Café Françoise,50.638285,3.0631216,
Gentrification - Torréfacteur,coffee,Viet Coffee,50.6387074,3.064834,
Gentrification - Torréfacteur,coffee,Need Coffee,50.6340968,3.0679791,
Gentrification - Torréfacteur,coffee,Hanami Café,50.6384705,3.0648677,
Gentrification - Torréfacteur,coffee,Roastosaur,50.6257506,3.1135835,
Gentrification - Torréfacteur,coffee,Jungle Café,50.6156046,3.0465603,
Gentrification - Torréfacteur,coffee,So! Coffee,50.6362089,3.0708467,
Gentrification - Torréfacteur,coffee,Nespresso,50.6366364,3.0704364,
Gentrification - Atelier Vélo,bicycle,L'Atelier Vélo,50.6369066,3.0720324,
Gentrification - Atelier Vélo,bicycle,Fietsen Wildiers Lille,51.228743,4.8351058,
Gentrification - Atelier Vélo,bicycle,Cyclable Lille,50.6381141,3.0665424,
Gentrification - Atelier Vélo,bicycle,Les Mains dans le Guidon,50.6293781,3.054215,
Gentrification - Atelier Vélo,bicycle,Roule Nordiste,50.6254537,3.1144091,
Gentrification - Atelier Vélo,bicycle,Atelier des Vélos de l'Espoir,50.6129187,3.0443938,
Gentrification - Atelier Vélo,bicycle,Le Biclou - Atelier vélo,50.6260975,3.1101939,
Gentrification - Atelier Vélo,bicycle,Atelier Vélo Lille Sud,50.6080094,3.0462756,
Gentrification - Atelier Vélo,bicycle,Bakfiets-pk,50.6319644,3.0660493,
Gentrification - Atelier Vélo,bicycle,Le Moulin à Vélos,50.6320218,3.0663679,
Gentrification - Atelier Vélo,bicycle,GJ Bikes,51.2631224,4.7858921,
Gentrification - Atelier Vélo,bicycle,Le Hollandais Vélo,50.6388106,3.0575593,
Gentrification - Atelier Vélo,bicycle,Avectonvelo.com,50.6226426,3.0622451,
Gentrification - Atelier Vélo,bicycle,Les Mains dans le Guidon Saint-Maurice,50.6421859,3.0880098,
Gentrification - Atelier Vélo,bicycle,La Bici atelier vélo,50.6218401,3.0666162,
Gentrification - Atelier Vélo,bicycle,Midas City,50.6292554,3.0658546,
Gentrification - Atelier Vélo,bicycle,Bicycl'Up,50.6356818,3.0150121,
Gentrification - Atelier Vélo,bicycle,BBcyclette - Atelier d'aide à la réparation de vélo,50.6288402,3.0248903,
Gentrification - Atelier Vélo,bicycle,Top Mobilité,50.6234293,3.0610822,
Gentrification - Atelier Vélo,bicycle,Les Mains dans le Guidon - Euratech,50.6331089,3.0172897,
Gentrification - Atelier Vélo,bicycle,Atelier ReSport,50.6181042,3.0607705,
Gentrification - Atelier Vélo,bicycle,Vivez Mobilité,50.6182534,3.084255,
Gentrification - Atelier Vélo,bicycle,Cycling tour Company,50.6181029,3.084468,
Gentrification - Atelier Vélo,bicycle,Lille Fives Atelier Vélo,50.6352478,3.0923889,
Gentrification - Atelier Vélo,bicycle,Les Jantes du Nord,50.6375745,3.0840157,
Gentrification - Fleuriste,florist,Pic Fleurs,50.6445172,3.01323,
Gentrification - Fleuriste,florist,Tropic,50.6258068,3.1123613,
Gentrification - Fleuriste,florist,La Fleur,50.6292233,3.0537812,
Gentrification - Fleuriste,florist,Openflore,50.633957,3.0556744,
Gentrification - Fleuriste,florist,Dipladenia,50.6315927,3.0947351,
Gentrification - Fleuriste,florist,Oh les fleurs,50.6289653,3.0733764,
Gentrification - Fleuriste,florist,Au Nom de la Rose,50.6403584,3.0646196,
Gentrification - Fleuriste,florist,Vert Mousse,50.6395829,3.0646266,
Gentrification - Fleuriste,florist,Mon Fleuriste,50.6338531,3.0670135,
Gentrification - Fleuriste,florist,Dubouquet,50.6363451,3.0661106,
Gentrification - Fleuriste,florist,Dubouquet,50.6280144,3.0605803,
Gentrification - Fleuriste,florist,Green Julien Aubert,50.6399241,3.0541963,
Gentrification - Fleuriste,florist,Les Fleurs de Fany,50.6380738,3.0583058,
Gentrification - Fleuriste,florist,Alchimie Fleurs et Objets,50.6421724,3.0568832,
Gentrification - Fleuriste,florist,La wilderie,50.6375161,3.0618652,
Gentrification - Fleuriste,florist,Un Brin d'Aventure,50.6269142,3.0483373,
Gentrification - Fleuriste,florist,Un zest d'Arum,50.6397912,3.0579652,
Gentrification - Fleuriste,florist,Allo Fleurs,50.6255082,3.0397167,
Gentrification - Fleuriste,florist,Yannick Ferrez,50.641472,3.0839108,
Gentrification - Fleuriste,florist,Oh les fleurs,50.6213128,3.0350635,
Gentrification - Fleuriste,florist,Fleurs Peter Flower,50.6124184,3.046896,
Gentrification - Fleuriste,florist,Vert Mousse,50.6429916,3.0596005,
Gentrification - Fleuriste,florist,Fleuride,50.6423124,3.0867749,
Gentrification - Fleuriste,florist,Amaryllis,50.6448385,2.981936,
Gentrification - Fleuriste,florist,Tropic,50.6177082,3.0293377,
Gentrification - Fleuriste,florist,Chris Tops Tuin en Perkplanten,51.2281318,4.8031388,
Gentrification - Fleuriste,florist,Bloemen Amaryllis,51.2515401,4.8164478,
Nuisance - École,school,École primaire privée Don Bosco,50.6125642,3.0434703,
Nuisance - École,school,Lycée professionnel César Baggio,50.6171573,3.0682368,
Nuisance - École,school,Collège privé Saint-Joseph,50.6292101,3.1078273,
Nuisance - École,school,Section d'enseignement général et professionnel adapté du Collège Saint-Exupéry,50.6284037,3.1188767,
Nuisance - École,school,Section d'enseignement général et professionnel adapté du Collège Verlaine,50.610641,3.0700086,
Nuisance - École,school,École maternelle Florian,50.6096979,3.0717578,
Nuisance - École,school,École élémentaire Moulin-Pergaud,50.6103652,3.0723729,
Nuisance - École,school,École maternelle Léon Jouhaux,50.6358042,3.0424392,
Nuisance - École,school,École élémentaire Léon Jouhaux,50.635823,3.042844,
Nuisance - École,school,Lycée professionnel Sonia Delaunay,50.6493623,2.9967369,
Nuisance - École,school,École de Coiffure Alfred Mairesse,50.6362492,3.0596637,
Nuisance - École,school,École primaire Georges Sand niveau 1,50.6396526,3.0159949,
Nuisance - École,school,École régionale du premier degré Ernest Couteaux,50.6211908,3.0415841,
Nuisance - École,school,Collège privé La Salle,50.6287197,3.039406,
Nuisance - École,school,École secondaire privée hors contrat Averroès,50.61363,3.0542705,
Nuisance - École,school,École maternelle La Briqueterie,50.6079924,3.0555991,
Nuisance - École,school,École privée hors contrat De Luca (Soins Esthétiques),50.6374292,3.0677024,
Nuisance - École,school,École du second degré privée hors contrat Terrad,50.6257286,3.0396088,
Nuisance - École,school,Section d'enseignement général et professionnel adapté du Collège Boris Vian,50.6308434,3.0945066,
Nuisance - École,school,Institution Sainte-Claire (collège),50.6343931,3.0689296,
Nuisance - École,school,Institution Sainte-Claire (lycée),50.6340021,3.0683328,
Nuisance - École,school,École primaire privée hors contrat Arborescences de Lille,50.6221472,3.0634145,
Nuisance - École,school,Section d'enseignement général et professionnel adapté du Collège Jean Zay,50.6475975,2.9856053,
Nuisance - École,school,École primaire privée Thérèse d'Avila,50.6299138,3.0436984,
Nuisance - École,school,École élémentaire Rousseau-Mme Brunschvicg,50.6459944,3.0886324,
Nuisance - École,school,École Générale et Technologique privée hors contrat Arborescences de Lille - niveau lycée,50.622198,3.0636913,
Nuisance - École,school,École secondaire privée hors contrat Arborescences de Lille - niveau collège,50.6220939,3.0638695,
Nuisance - École,school,Écoles de production de l'ICAM - site de Lille (Lycée professionnel privé),50.6296363,3.0410144,
Nuisance - École,school,École élémentaire d'application Trulin - Samain,50.619547,3.0313193,
Nuisance - École,school,Lycée polyvalent privé La Salle,50.6289627,3.0400553,
Nuisance - École,school,École élémentaire privée Saint-Pierre,50.6249007,3.0409697,
Nuisance - École,school,École élémentaire d'application Michelet,50.6268905,3.0592567,
Nuisance - École,school,École élémentaire internationale Sophie Germain,50.6341106,3.0583431,
Nuisance - École,school,Collège Carnot,50.6398617,3.0663668,
Nuisance - École,school,École primaire privée Saint-Paul,50.6415883,3.0573225,
Nuisance - École,school,École élémentaire Turgot,50.6121807,3.0458074,
Nuisance - École,school,École maternelle Jean Bart,50.6113963,3.04413,
Nuisance - École,school,École primaire privée Saint-Sauveur et Saint-Eubert,50.6320927,3.0730465,
Nuisance - École,school,Collège Antoine de Saint-Exupéry,50.6291423,3.1188246,
Nuisance - École,school,École primaire privée Saint-Joseph,50.629255,3.1078978,
Nuisance - École,school,École élémentaire François Launay,50.6181428,3.0749449,
Nuisance - École,school,École primaire privée Saint-Vincent de Paul,50.621539,3.0680855,
Nuisance - École,school,École maternelle Pauline Kergomard,50.6175967,3.0752847,
Nuisance - École,school,École maternelle Jean-Jacques Rousseau,50.6426283,3.0542296,
Nuisance - École,school,Lycée général et technologique César Baggio,50.6170374,3.0672686,
Nuisance - École,school,École primaire Anatole France,50.6501105,3.0900527,
Nuisance - École,school,École élémentaire Cabanis,50.6354436,3.0931834,
Nuisance - École,school,École maternelle Maurice Bouchor,50.6455361,3.0883294,
Nuisance - École,school,École maternelle Bara,50.6356083,3.0937678,
Nuisance - École,school,École élémentaire Madame Roland,50.6405724,3.0862087,
Nuisance - École,school,École primaire Berthelot - Jules Verne,50.6313951,3.0968016,
Nuisance - École,school,accueil péri-scolaire Berthelot-Sévigné,50.6236756,3.1010377,
Nuisance - École,school,École maternelle Dombrowski,50.6324008,3.1083808,
Nuisance - École,school,Collège Nina Simone,50.6240469,3.0443701,
Nuisance - École,school,Lycée technologique privé Notre-Dame d'Annay,50.6422992,3.0600905,
Nuisance - École,school,École maternelle Jean Jaurès,50.6328091,3.0276922,
Nuisance - École,school,Collège Jean Jaurès,50.641137,3.010648,
Nuisance - École,school,École maternelle Rachel Lempereur,50.6078239,3.045421,
Nuisance - École,school,École élémentaire Bracke-Desrousseaux,50.6077035,3.0563695,
Nuisance - École,school,Collège Paul Verlaine,50.6103591,3.0698603,
Nuisance - École,school,Groupe scolaire Wagner-Croisette,50.6047481,3.0543033,
Nuisance - École,school,École maternelle Jeanne Godart,50.6072587,3.0561143,
Nuisance - École,school,GVBS De Springplank,51.2410704,4.8268195,
Nuisance - École,school,Gemeentelijke Basisschool Het Trapleerke,51.241126,4.8223323,
Nuisance - École,school,GVBS De Springplank,51.2410639,4.8244428,
Nuisance - École,school,Collège Martha Desrumaux,50.6389853,3.084948,
Nuisance - École,school,Collège Claude Lévi-Strauss,50.6308561,3.0371634,
Nuisance - École,school,École primaire Léon Jouhaux,50.6357282,3.0423326,
Nuisance - École,school,École maternelle La Fontaine,50.6450301,2.9908305,
Nuisance - École,school,École élémentaire Madame Roland-Lamartine,50.6452184,2.9910254,
Nuisance - École,school,École maternelle Jules Ferry-Demory,50.6414025,2.9922045,
Nuisance - École,school,École primaire privée Saint-Denis,50.641234,3.0855996,
Nuisance - École,school,Lycée Ozanam,50.6407819,3.0889054,
Nuisance - École,school,École élémentaire Joseph Dupleix,50.6380811,3.082403,
Nuisance - École,school,École maternelle Broca,50.6253442,3.0905259,
Nuisance - École,school,École élémentaire d'application Ampère niveau 2,50.6211427,3.0474507,
Nuisance - École,school,Lycée général et technologique international Montebello,50.6197813,3.0468522,
Nuisance - École,school,École maternelle Suzanne Lacore,50.6318381,3.0972514,
Nuisance - École,school,École primaire privée Saint-Joseph,50.6323182,3.0983299,
Nuisance - École,school,École primaire Berthelot - Jules Verne,50.6313571,3.096984,
Nuisance - École,school,Lycée Faidherbe,50.6148482,3.0789112,
Nuisance - École,school,École primaire privée Sainte-Anne-Saint-Joachim,50.6493643,3.0939249,
Nuisance - École,school,École primaire privée Sainte-Anne-Saint-Joachim,50.649692,3.091394,
Nuisance - École,school,École maternelle Jules Simon,50.650835,3.089436,
Nuisance - École,school,Lycée général et technologique Jean Prouvé,50.6503179,2.9985204,
Nuisance - École,school,Collège Guy Mollet,50.6432975,2.9899889,
Nuisance - École,school,École élémentaire Sévigné-Voltaire,50.6338324,3.0035957,
Nuisance - École,school,École élémentaire Bracke-Desrousseaux,50.6398291,3.0165342,
Nuisance - École,school,École maternelle Le Petit Quinquin,50.6357499,3.0087912,
Nuisance - École,school,Groupe scolaire Jean Zay,50.6457789,3.088589,
Nuisance - École,school,École primaire Anatole France,50.6505283,3.0901967,
Nuisance - École,school,École maternelle Les Dondaines,50.6383006,3.0821702,
Nuisance - École,school,École primaire Arthur Cornette,50.6373204,3.0815498,
Nuisance - École,school,École maternelle Louis Blanc,50.6361952,3.0897666,
Nuisance - École,school,École primaire Descartes - Montesquieu,50.6359561,3.0895499,
Nuisance - École,school,École primaire Cabanis - Bara,50.6356777,3.0933243,
Nuisance - École,school,École élémentaire Berthelot - Sévigné,50.6233048,3.1003621,
Nuisance - École,school,École maternelle Jenner,50.6244356,3.1019572,
Nuisance - École,school,École élémentaire Jean Jaurès,50.6311106,3.1143339,
Nuisance - École,school,École maternelle Roger Salengro,50.6303779,3.1146315,
Nuisance - École,school,École maternelle Dombrowski,50.6323826,3.1083713,
Nuisance - École,school,École maternelle Antoine Brasseur,50.6307808,3.0899702,
Nuisance - École,school,École primaire Salengro,50.6316322,3.012863,
Nuisance - École,school,École maternelle Paul Langevin,50.6308964,3.013499,
Nuisance - École,school,École primaire Maria Montessori,50.6284633,3.0263946,
Nuisance - École,school,École élémentaire Desbordes Valmore,50.6323484,3.0281374,
Nuisance - École,school,École maternelle Philippe de Comines,50.6230139,3.0689949,
Nuisance - École,school,École élémentaire Victor Duruy,50.6227038,3.0693092,
Nuisance - École,school,École maternelle Les Moulins,50.6213541,3.0697096,
Nuisance - École,school,Groupe scolaire Armand Carrel,50.6179568,3.0749926,
Nuisance - École,school,École maternelle Léon Frapié,50.614707,3.0721175,
Nuisance - École,school,École élémentaire Painlevé,50.6130379,3.0569252,
Nuisance - École,school,École maternelle La Bruyère,50.6124341,3.0569644,
Nuisance - École,school,École primaire Jean Moulin-Louis Pergaud,50.6099609,3.0720322,
Nuisance - École,school,Collège Paul Verlaine,50.6103643,3.0700911,
Nuisance - École,school,Groupe scolaire Godard - Bracke-Desrousseaux,50.6076161,3.0558265,
Nuisance - École,school,École élémentaire Viala-Voltaire,50.61979,3.0521939,
Nuisance - École,school,École maternelle Camille Desmoulins,50.6196268,3.0527144,
Nuisance - École,school,École maternelle d'application André,50.6216678,3.0470635,
Nuisance - École,school,École maternelle Ovide Decroly,50.6255482,3.0524157,
Nuisance - École,school,École primaire Quinet-Rollin,50.6255336,3.0532063,
Nuisance - École,school,École maternelle Du Bellay,50.6273688,3.0598522,
Nuisance - École,school,École maternelle Gounod,50.6295655,3.0476247,
Nuisance - École,school,École élémentaire Lavoisier,50.6294265,3.0475969,
Nuisance - École,school,École maternelle Bichat,50.6224032,3.03779,
Nuisance - École,school,École élémentaire Littré,50.6228545,3.0374443,
Nuisance - École,school,Groupe scolaire Samain-Trulin-Aicard,50.6192419,3.0308199,
Nuisance - École,school,École maternelle Beranger - Hachette,50.618927,3.0361525,
Nuisance - École,school,École élémentaire Chenier Severine,50.6182367,3.0360588,
Nuisance - École,school,École primaire Madame de Maintenon,50.6335445,3.043729,
Nuisance - École,school,École Maternelle Chateaubriand,50.6333385,3.0439352,
Nuisance - École,school,École élémentaire Boufflers - Monge,50.6322997,3.0715179,
Nuisance - École,school,École maternelle Wicar,50.6319568,3.0717199,
Nuisance - École,school,École maternelle Les Petits Pouchins,50.6306004,3.0730525,
Nuisance - École,school,École élémentaire Lalo - Clement,50.6310627,3.0735542,
Nuisance - École,school,École primaire Sophie Germain,50.6341106,3.0583431,
Nuisance - École,school,École maternelle Gutenberg,50.6375924,3.0568366,
Nuisance - École,school,École élémentaire d'application Edouard Branly niveau 1,50.6388881,3.0548602,
Nuisance - École,school,École maternelle Jean-Jacques Rousseau,50.6426444,3.0540863,
Nuisance - École,school,Lycée général privé Notre-Dame de La Paix,50.642961,3.062105,
Nuisance - École,school,École maternelle Auguste Comte,50.6432907,3.0664797,
Nuisance - École,school,École maternelle Jenner,50.6429193,3.0649467,
Nuisance - École,school,École primaire Lamartine,50.6428867,3.0646198,
Nuisance - École,school,École primaire privée Notre-Dame de La Paix,50.6412587,3.0671674,
Nuisance - École,school,Collège Carnot,50.6397403,3.0666324,
Nuisance - École,school,École primaire privée Dominique Savio,50.6417825,3.015903,
Nuisance - École,school,Collège Jean Jaurès,50.6411054,3.0103632,
Nuisance - École,school,École élémentaire Léon Blum,50.6496051,3.0042745,
Nuisance - École,school,École maternelle Paul Bert,50.6488605,3.0043963,
Nuisance - École,school,École primaire Jean Minet,50.6499003,2.9861803,
Nuisance - École,school,École maternelle Adolphe Defrenne,50.6494134,2.9858539,
Nuisance - École,school,Collège Jean Zay,50.647708,2.9853727,
Nuisance - École,school,École maternelle Victor Hugo,50.6316555,3.0036018,
Nuisance - École,school,École primaire privée Saint-Jean,50.632012,3.0055944,
Nuisance - École,school,Lycée hôtelier international de Lille,50.6286185,3.0936117,
Nuisance - École,school,Lycée horticole de Lomme,50.6505388,2.9942701,
Nuisance - École,school,Collège privé Saint-Paul,50.633303,3.0498099,
Nuisance - École,school,École élémentaire Lakanal - Madame Campan,50.6279579,3.089704,
Nuisance - École,school,École primaire privée Sainte-Thérèse,50.6284202,3.050963,
Nuisance - École,school,Lycée Général Privé Catholique Sainte-Thérèse d'Avila,50.6313807,3.047481,
Nuisance - École,school,Collège Boris Vian,50.6305692,3.0941618,
Nuisance - École,school,Vrije Basisschool De Wingerd,51.2279682,4.8372842,
Nuisance - École,school,École primaire Ariane Capon,50.6231221,3.0789478,
Nuisance - École,school,École maternelle La Fontaine,50.6405048,3.0855787,
Nuisance - École,school,Lycée professionnel Aimé Césaire,50.6309057,3.0925232,
Nuisance - École,school,École primaire privée Sainte-Elisabeth,50.6174364,3.024272,
Nuisance - École,school,Lycée Saint-Paul,50.6284306,3.0488837,
Nuisance - École,school,École primaire privée Sainte-Anne,50.647993,2.9886365,
Nuisance - École,school,Établissement régional d'enseignement adapté Nelson Mandela,50.6417374,2.976565,
Nuisance - École,school,Vrije Basisschool 't Klavernest,51.2658031,4.783447,
Nuisance - École,school,Collège privé Thérèse d'Avila,50.6288462,3.0450861,
Nuisance - École,school,Collège Franklin,50.6291492,3.0704762,
Nuisance - École,school,Freinetschool 'De Vlindertuin',51.2358012,4.8292654,
Nuisance - École,school,Lycée Fénelon,50.6315535,3.0577391,
Nuisance - École,school,École primaire privée La Salle,50.6247637,3.0404874,
Nuisance - École,school,École Professionnelle des Industries Lilloises (EPIL),50.6223131,3.0573117,
Nuisance - École,school,École primaire privée Saint-Louis,50.6247731,3.0903794,
Nuisance - École,school,Lycée privé Averroès,50.6140233,3.0540199,
Nuisance - École,school,École maternelle Edouard Herriot,50.6208344,3.1205035,
Nuisance - École,school,École primaire Edouard Herriot,50.6200259,3.1202531,
Nuisance - École,school,Collège Saint-Joseph,50.6166649,3.025682,
Nuisance - École,school,Institution Sainte-Claire,50.6342097,3.0685877,
Nuisance - École,school,Ensemble scolaire La Salle,50.6292841,3.0392843,
Nuisance - École,school,École maternelle Victor Hugo,50.6215775,3.0604733,
Nuisance - École,school,École primaire Arago - Jacquart,50.6216187,3.0608964,
Nuisance - École,school,École élémentaire Diderot,50.6464254,3.0580793,
Nuisance - École,school,École primaire privée Sacré-Coeur,50.6339945,3.0868848,
Nuisance - École,school,GBS De Komeet Gierle (Lagere school),51.2660536,4.8647959,
Nuisance - École,school,Groupe scolaire Briand-Buisson-Nadaud,50.6070514,3.0399572,
Nuisance - École,school,Collège Louise Michel,50.6053971,3.0468076,
Nuisance - École,school,École élémentaire George Sand,50.6316876,3.0903246,
Nuisance - École,school,École primaire Jean Rostand,50.6200043,3.1059902,
Nuisance - École,school,Lycée général privé Saint-Paul,50.6410899,3.0576,
